Unnamed: 0,title,date,stock
304710,Top Ranked Value Stocks to Buy for July 25th,2019-07-25 00:00:00,CLF
304711,"S&P, NASDAQ Back to Record Highs Despite DOJ Review",2019-07-25 00:00:00,CLF
304712,Should Value Investors Buy Cleveland-Cliffs (CLF) Stock?,2019-07-24 00:00:00,CLF
304713,Cleveland-Cliffs CEO Believes $120 Iron Ore Is The New Normal,2019-07-24 00:00:00,CLF
304714,Bridgewater's Top 5 Metals and Mining Holdings,2019-07-22 00:00:00,CLF
304715,Moving Average Crossover Alert: Cleveland-Cliffs,2019-07-22 00:00:00,CLF
304716,Cleveland-Cliffs (CLF) Earnings & Sales Trounce Estimates in Q2,2019-07-22 00:00:00,CLF
304717,Range Resources: Too Cheap To Ignore,2019-07-22 00:00:00,CLF
304718,Cleveland-Cliffs' Q2 Gives Reasons For Further Optimism,2019-07-22 00:00:00,CLF
304719,Cleveland-Cliffs Inc. (CLF) CEO Lourenco Goncalves on Q2 2019 Results - Earnings Call Transcript,2019-07-19 00:00:00,CLF
304720,Cleveland-Cliffs: A Great Second Quarter,2019-07-19 00:00:00,CLF
304721,"Cleveland-Cliffs reports record-high Q2 sales volume, 4% revenue bump",2019-07-19 00:00:00,CLF
304722,"Cleveland-Cliffs EPS beats by $0.11, beats on revenue",2019-07-19 00:00:00,CLF
304723,Notable earnings before Friday's open,2019-07-18 00:00:00,CLF
304724,Cleveland-Cliffs Q2 2019 Earnings Preview,2019-07-18 00:00:00,CLF
304725,5 Mining Stocks Poised to Outshine Q2 Earnings Estimates,2019-07-18 00:00:00,CLF
304726,Cleveland-Cliffs: A Bullish Setup Is In Place,2019-07-17 00:00:00,CLF
304727,2 Trade Ideas To Kick Off Earnings Season,2019-07-17 00:00:00,CLF
304728,Will Higher Shipments Aid Cleveland-Cliffs (CLF) Q2 Earnings?,2019-07-17 00:00:00,CLF
304729,Cliffs Natural Resources Shows Market Leadership With Jump To 81 RS Rating,2019-07-16 00:00:00,CLF
304730,Stocks With Rising Relative Strength: Cliffs Natural Resources,2019-07-15 00:00:00,CLF
304731,Trump to increase use of American steel in infrastructure projects,2019-07-15 00:00:00,CLF
304732,6 Top Stocks Set to Gain This Week on Q2 Earnings,2019-07-15 00:00:00,CLF
304733,Stocks Go Into Earnings Season at All-Time Highs,2019-07-15 00:00:00,CLF
304734,"Attention Long-Term Investors: So Bad They're Good - 3M, FedEx, Johnson & Johnson, Boeing",2019-07-14 00:00:00,CLF
304735,Cleveland-Cliffs (CLF) Expected to Beat Earnings Estimates: Should You Buy?,2019-07-12 00:00:00,CLF
304736,Nucor seeks to hike steel sheet prices another $40/ton,2019-07-09 00:00:00,CLF
304737,Here's Why Cleveland-Cliffs (CLF) is a Great Momentum Stock to Buy,2019-07-09 00:00:00,CLF
304738,Cleveland-Cliffs (CLF) Upgraded to Buy: What Does It Mean for the Stock?,2019-07-08 00:00:00,CLF
304739,IBD Rating Upgrades: Cliffs Natural Resources Flashes Improved Price Strength,2019-06-27 00:00:00,CLF
304740,Most Heavily Shorted Stocks - June 2019,2019-06-25 00:00:00,CLF
304741,Good News Is Now Going To Be Bad News For The Stock Market,2019-06-23 00:00:00,CLF
304742,Cliffs Natural Resources Earns Relative Strength Rating Upgrade; Hits Key Threshold,2019-06-20 00:00:00,CLF
304743,Cleveland-Cliffs: The Ducks Are Being Lined Up Pretty Nicely,2019-06-12 00:00:00,CLF
304744,The Iron Bull Is Out Of The Pen,2019-06-05 00:00:00,CLF
304745,Copper tumbles as U.S.-China trade dispute weighs,2019-06-05 00:00:00,CLF
304746,Cleveland-Cliffs CEO sees big upswing coming for steel pricing,2019-06-03 00:00:00,CLF
304747,"U.S. Steel: Sell-Off Opens Speculative Opportunity, Longer-Term Perspectives Less Clear",2019-06-03 00:00:00,CLF
304748,Cleveland-Cliffs declares $0.06 dividend,2019-05-31 00:00:00,CLF
304749,Cleveland-Cliffs Debt Management Exercise Is Complete,2019-05-30 00:00:00,CLF
304750,Mesabi Trust: One More Boom Before The Bust,2019-05-29 00:00:00,CLF
304751,Short-Sellers' Favorites: Highest Short Interest Stocks May 2019,2019-05-29 00:00:00,CLF
304752,Cleveland-Cliffs (CLF) Down 4.3% Since Last Earnings Report: Can It Rebound?,2019-05-25 00:00:00,CLF
304753,Cleveland Cliffs Is A Buy,2019-05-19 00:00:00,CLF
304754,"Week In Review: How Trump's Policies Moved Stocks - May 18th, 2019",2019-05-18 00:00:00,CLF
304755,Tracking Ken Fisher's Fisher Asset Management Portfolio - Q1 2019 Update,2019-05-15 00:00:00,CLF
304756,Mesabi Yield Could Hit 15% But Fair Value May Be Approaching,2019-05-14 00:00:00,CLF
304757,U.S. Steel: More Than A Double With Activists' Help,2019-05-14 00:00:00,CLF
304758,Vale: Q1 Production Report Shows Material Damage To Production And Sales,2019-05-08 00:00:00,CLF
304759,"Deere, Caterpillar tumble on Trump trade threat",2019-05-06 00:00:00,CLF
304760,5 Reasons To Buy Cleveland-Cliffs,2019-04-29 00:00:00,CLF
304761,Cleveland-Cliffs (CLF) Earnings & Sales Top Estimates in Q1,2019-04-26 00:00:00,CLF
304762,Cleveland-Cliffs: Bullish Thesis Remains Intact,2019-04-25 00:00:00,CLF
304763,Cleveland-Cliffs Inc. (CLF) CEO Lourenco Goncalves on Q1 2019 Results - Earnings Call Transcript,2019-04-25 00:00:00,CLF
304764,"Cleveland-Cliffs beats on top and bottom lines, adds to buyback program",2019-04-25 00:00:00,CLF
304765,"Cleveland-Cliffs beats by $0.06, beats on revenue",2019-04-25 00:00:00,CLF
304766,Notable earnings before Thursday's open,2019-04-24 00:00:00,CLF
304767,Cleveland-Cliffs (CLF) Expected to Beat Earnings Estimates: What to Know Ahead of Q1 Release,2019-04-18 00:00:00,CLF
304768,Cleveland-Cliffs (CLF) Expected to Beat Earnings Estimates: What to Know Ahead of Q1 Release,2019-04-18 00:00:00,CLF
304769,Value Dividend Fund: First Month Update,2019-04-17 00:00:00,CLF
304770,"Vale OK to resume operations at Brucutu mine, Brazilian court says",2019-04-16 00:00:00,CLF
304771,Options Traders Expect Huge Moves in Cleveland-Cliffs (CLF) Stock,2019-04-04 00:00:00,CLF
304772,Stocks Showing Market Leadership: Cliffs Natural Resources Earns 91 RS Rating,2019-04-02 00:00:00,CLF
304773,Should Value Investors Pick Cleveland-Cliffs (CLF) Stock Now?,2019-04-01 00:00:00,CLF
304774,Rio Tinto cuts 2019 iron ore output guidance following cyclone damage,2019-04-01 00:00:00,CLF
304775,Vale Reveals How Much Production Was Taken Off The Market,2019-03-27 00:00:00,CLF
304776,Cleveland-Cliffs: Downside Is The Time To Consider Entry,2019-03-25 00:00:00,CLF
304777,Cleveland-Cliffs (CLF) Outpaces Stock Market Gains: What You Should Know,2019-03-13 00:00:00,CLF
304778,How To Outperform The Market With High Profitability Stocks,2019-03-04 00:00:00,CLF
304779,U.S. launches new anti-dumping probe on fabricated steel imports,2019-02-26 00:00:00,CLF
304780,Cleveland-Cliffs (CLF) Stock Sinks As Market Gains: What You Should Know,2019-02-25 00:00:00,CLF
304781,BHP Billiton Is Providing A Clue For Investors,2019-02-20 00:00:00,CLF
304782,Michael Burry Is Buying Real Estate and Deep Value,2019-02-20 00:00:00,CLF
304783,Cleveland-Cliffs declares $0.05 dividend,2019-02-20 00:00:00,CLF
304784,Cleveland-Cliffs names Koci as new CFO; Flanagan to depart,2019-02-12 00:00:00,CLF
304785,Cleveland-Cliffs: A Clear Runway To A Higher Share Price,2019-02-11 00:00:00,CLF
304786,Cleveland-Cliffs Inc. (CLF) CEO Lourenco Goncalves on Q4 2018 Results - Earnings Call Transcript,2019-02-08 00:00:00,CLF
304787,Cleveland-Cliffs: First Look At Q4 Results,2019-02-08 00:00:00,CLF
304788,Cliffs +10% as significant rise expected in iron ore premiums,2019-02-08 00:00:00,CLF
304789,Cleveland-Cliffs edges lower after mixed Q4 results,2019-02-08 00:00:00,CLF
304790,Cleveland-Cliffs EPS of $2.03,2019-02-08 00:00:00,CLF
304791,Cleveland-Cliffs Q4 2018 Earnings Preview,2019-02-07 00:00:00,CLF
304792,Notable earnings before Friday's open,2019-02-07 00:00:00,CLF
304793,"Steel companies sink as ArcelorMittal, Norsk Hydro raise demand alarms",2019-02-07 00:00:00,CLF
304794,Will Higher Volumes Aid Cleveland-Cliffs' (CLF) Q4 Earnings?,2019-02-06 00:00:00,CLF
304795,Cleveland-Cliffs (CLF) Earnings Expected to Grow: Should You Buy?,2019-02-01 00:00:00,CLF
304796,"Cliffs Natural Resources Clears Key Benchmark, Hitting 90-Plus RS Rating",2019-01-31 00:00:00,CLF
304797,Cliffs CEO sees far reaching impact from Brazil iron ore dam scrutiny,2019-01-30 00:00:00,CLF
304798,Examining The Impact Of Vale's Dam Collapse On The Mesabi Trust's 2019 Distribution,2019-01-30 00:00:00,CLF
304799,Cleveland-Cliffs Shares Boosted By Vale Problems,2019-01-30 00:00:00,CLF
304800,Cleveland-Cliffs and Precision Drilling among Energy/Materials gainers; Harmony Gold Mining and Flexible Solutions among losers,2019-01-30 00:00:00,CLF
304801,Microcaps mostly among midday movers,2019-01-30 00:00:00,CLF
304802,"Cleveland-Cliffs +12%, leading NYSE after Vale cuts iron ore production",2019-01-30 00:00:00,CLF
304803,"AMD, BA, VALE among premarket gainers",2019-01-30 00:00:00,CLF
304804,"AMD, BA, VALE among premarket gainers",2019-01-30 00:00:00,CLF
304805,Tracking Ken Fisher's Fisher Asset Management Portfolio - Q4 2018 Update,2019-01-28 00:00:00,CLF
304806,AK Steel -4% as Morgan Stanley downgrades on pricing concerns,2019-01-28 00:00:00,CLF
304807,Mesabi Trust: A Rebuttal To Mesabi's Proxy Proposals,2019-01-16 00:00:00,CLF
304808,New Strong Sell Stocks for January 11th,2019-01-11 00:00:00,CLF
304809,Do Options Traders Know Something About Cleveland-Cliffs (CLF) Stock We Don't?,2019-01-09 00:00:00,CLF
304810,Cleveland-Cliffs - A Rare Gift By Mr. Market,2019-01-08 00:00:00,CLF
304811,Moving Average Crossover Alert: Cleveland-Cliffs,2019-01-08 00:00:00,CLF
304812,"Copper bounces as China eases reserve requirements, eyes U.S. trade talks",2019-01-04 00:00:00,CLF
304813,Cleveland-Cliffs: Declined Since Share Repurchase Announced,2019-01-03 00:00:00,CLF
304814,Fundamentals Are The Wrong Scapegoat,2018-12-28 00:00:00,CLF
304815,"Vladimir Zernov Positions For 2019: General Market, Drillers, And Gold",2018-12-25 00:00:00,CLF
304816,2019 Is Going To Be A Banner Year For Value Equities,2018-12-21 00:00:00,CLF
304817,Cleveland-Cliffs (CLF) Stock Moves -1.79%: What You Should Know,2018-12-21 00:00:00,CLF
304818,Cleveland-Cliffs: Answers To Recent Questions,2018-12-17 00:00:00,CLF
304819,Copper drops amid weak China economic data; Freeport McMoran -4%,2018-12-14 00:00:00,CLF
304820,Cleveland-Cliffs Shares Up 16% YTD: What's Driving the Stock?,2018-12-13 00:00:00,CLF
304821,Cleveland-Cliffs appoints Biz Dev VP Smith as new COO,2018-12-11 00:00:00,CLF
304822,Should Value Investors Pick Cleveland-Cliffs (CLF) Stock?,2018-12-11 00:00:00,CLF
304823,' Basics Materials Stocks With Attractive Earnings Yields,2018-12-06 00:00:00,CLF
304824,Top 10 Stocks Under $20,2018-12-05 00:00:00,CLF
304825,International Flavors Buys 3 Personal Care Products of Kemin,2018-12-05 00:00:00,CLF
304826,"The Zacks Analyst Blog Highlights: Intel, Diodes, Methanex, Harsco and Cleveland-Cliffs",2018-12-04 00:00:00,CLF
304827,Cleveland-Cliffs: Is The Correction Over?,2018-12-03 00:00:00,CLF
304828,Reasons to Hold International Flavors (IFF) in Your Portfolio,2018-12-03 00:00:00,CLF
304829,Industrial metals surge as Trump-Xi truce eases fears,2018-12-03 00:00:00,CLF
304830,"6 Stocks to Gain as Trump, Xi Hammer Out Trade Truce",2018-12-03 00:00:00,CLF
304831,Cleveland-Cliffs (CLF) Stock Sinks As Market Gains: What You Should Know,2018-11-30 00:00:00,CLF
304832,Are Investors Undervaluing Cleveland-Cliffs (CLF) Right Now?,2018-11-30 00:00:00,CLF
304833,Cleveland-Cliffs Conference Call: A Must Listen To Event And Recent Cliff Dive Thoughts,2018-11-26 00:00:00,CLF
304834,Implied Volatility Surging for Cleveland-Cliffs (CLF) Stock Options,2018-11-26 00:00:00,CLF
304835,Why Is Cleveland-Cliffs (CLF) Down 10.3% Since Last Earnings Report?,2018-11-18 00:00:00,CLF
304836,"Dalio's Bridgewater fund raises stakes in U.S. Steel, Nucor but cuts Cliffs",2018-11-14 00:00:00,CLF
304837,Is Cleveland-Cliffs (CLF) a Great Value Stock Right Now?,2018-11-14 00:00:00,CLF
304838,CLF Selloff Not Due To CEO's PR Misstep.,2018-11-13 00:00:00,CLF
304839,"Copper price slides, sign of lingering worries about slowing global growth",2018-11-09 00:00:00,CLF
304840,Financial Exchange Stock Talk: Nat Stewart On Cleveland Cliffs And Mesabi Trust,2018-11-06 00:00:00,CLF
304841,Ken Fisher's Top 5 Buys of the 'rd Quarter,2018-10-31 00:00:00,CLF
304842,Tracking Ken Fisher's Fisher Asset Management Portfolio - Q3 2018 Update,2018-10-30 00:00:00,CLF
304843,Dipping My Toe Again Into Cleveland-Cliffs,2018-10-29 00:00:00,CLF
304844,Are Investors Undervaluing Cleveland-Cliffs (CLF) Right Now?,2018-10-29 00:00:00,CLF
304845,As The Cycle Turns - The Idea Guide,2018-10-26 00:00:00,CLF
304846,"Cleveland-Cliffs heading to near $5 amid excessive supply, analyst warns",2018-10-23 00:00:00,CLF
304847,"Cleveland-Cliffs' (CLF) Q3 Earnings Miss, Sales Top Estimates",2018-10-22 00:00:00,CLF
304848,Cleveland-Cliffs Sees Hammer Chart Pattern: Time to Buy?,2018-10-22 00:00:00,CLF
304849,"Cleveland-Cliffs, Inc. (CLF) CEO Lourenco Goncalves on Q3 2018 Results - Earnings Call Transcript",2018-10-19 00:00:00,CLF
304850,Cleveland-Cliffs CEO Goncalves berates analysts on conference call,2018-10-19 00:00:00,CLF
304851,"Cleveland-Cliffs Initiates Dividend, Expect More Upside",2018-10-19 00:00:00,CLF
304852,Cleveland-Cliffs declares $0.05 dividend,2018-10-19 00:00:00,CLF
304853,Has Cleveland-Cliffs (CLF) Outpaced Other Basic Materials Stocks This Year?,2018-10-19 00:00:00,CLF
304854,Cleveland-Cliffs (CLF) Lags Q3 Earnings Estimates,2018-10-19 00:00:00,CLF
304855,"Cleveland-Cliffs misses by $0.03, beats on revenue",2018-10-19 00:00:00,CLF
304856,Clashes at the World Trade Organization,2018-10-19 00:00:00,CLF
304857,Notable earnings before Friday's open,2018-10-18 00:00:00,CLF
304858,Nucor leads steel names lower amid market oversupply worries,2018-10-18 00:00:00,CLF
304859,Cleveland-Cliffs (CLF) & USW Ratify New Labor Contract,2018-10-18 00:00:00,CLF
304860,"U.S. steel sector downgraded at Credit Suisse, citing oversupply",2018-10-15 00:00:00,CLF
304861,5 Great Basic Materials Stocks to Buy Ahead of Q3 Earnings,2018-10-15 00:00:00,CLF
304862,Cleveland-Cliffs new labor contract ratified by steelworkers union,2018-10-12 00:00:00,CLF
304863,Cleveland-Cliffs (CLF) Q3 Earnings Preview: What to Expect,2018-10-12 00:00:00,CLF
304864,Canada unveils steel safeguards,2018-10-12 00:00:00,CLF
304865,Cleveland-Cliffs: Q3 2018 Conference Call Outlook,2018-10-10 00:00:00,CLF
304866,Cleveland-Cliffs Wraps Up Full Redemption of Notes Due 2020,2018-10-09 00:00:00,CLF
304867,Late Rally Ends the Dow's Slump,2018-10-09 00:00:00,CLF
304868,Cleveland-Cliffs (CLF) Gains As Market Dips: What You Should Know,2018-10-05 00:00:00,CLF
304869,Vale (VALE) Scales 52-Week High: What's Driving the Rally?,2018-10-03 00:00:00,CLF
304870,"The Zacks Analyst Blog Highlights: Advance Auto Parts, Guess', Tilly's, UFP Technologies and Cleveland-Cliffs",2018-10-02 00:00:00,CLF
304871,And Canada Makes Three,2018-10-02 00:00:00,CLF
304872,"Cleveland-Cliffs, steelworkers union reach new labor deal",2018-10-01 00:00:00,CLF
304873,Cleveland-Cliffs (CLF) Lands New Labor Agreement With USW,2018-10-01 00:00:00,CLF
304874,Wall Street Witnesses Robust Q3: 5 Top-Ranked Momentum Picks,2018-10-01 00:00:00,CLF
304875,5 Top Stocks to Break the 'October Effect' Jinx,2018-10-01 00:00:00,CLF
304876,Cleveland-Cliffs (CLF) Stock Moves -1.37%: What You Should Know,2018-09-28 00:00:00,CLF
304877,Top 10 Stocks Under $20,2018-09-26 00:00:00,CLF
304878,5 Reasons That Make Cleveland-Cliffs (CLF) a Solid Pick Now,2018-09-24 00:00:00,CLF
304879,Cleveland-Cliffs (CLF) Dips More Than Broader Markets: What You Should Know,2018-09-21 00:00:00,CLF
304880,Cleveland-Cliffs: Next Target $15.00,2018-09-20 00:00:00,CLF
304881,Do Options Traders Know Something About Cleveland-Cliffs (CLF) Stock We Don't?,2018-09-19 00:00:00,CLF
304882,Copper surges most since April as tariffs seen softer than expected,2018-09-18 00:00:00,CLF
304883,"Cleveland-Cliffs (CLF) Soars to 52-Week High, Time to Cash Out?",2018-09-17 00:00:00,CLF
304884,"Zacks.com highlights: Cleveland-Cliffs, North American Construction Group, General Finance, Vertex Energy and Photronics",2018-09-17 00:00:00,CLF
304885,Cleveland-Cliffs to help launch ad campaign praising Trump tariffs,2018-09-14 00:00:00,CLF
304886,5 Great Breakout Stocks Offering Stupendous Returns,2018-09-14 00:00:00,CLF
304887,What Falling Estimates & Price Mean for Covia Holdings (CVIA),2018-09-11 00:00:00,CLF
304888,Tracking Ole Andreas Halvorsen's Viking Global Portfolio - Q2 2018 Update,2018-09-07 00:00:00,CLF
304889,"The Zacks Analyst Blog Highlights: Bristol-Myers Squibb, Cleveland-Cliffs, Callaway Golf, SkyWest and Vishay Intertechnology",2018-09-05 00:00:00,CLF
304890,Cleveland-Cliffs Declares Full Redemption of Notes Due 2020,2018-09-05 00:00:00,CLF
304891,"Cleveland-Cliffs Intends To Redeem 2020 Notes, Makes One Step Closer To The Dividend",2018-09-04 00:00:00,CLF
304892,5 Top Stocks to Challenge a Notorious September,2018-09-04 00:00:00,CLF
304893,Copper edges lower on U.S.-China trade fight worries,2018-08-30 00:00:00,CLF
304894,Cleveland-Cliffs Closes Sale of Asia Pacific Iron Ore Assets,2018-08-29 00:00:00,CLF
304895,Cleveland-Cliffs closes sale of its Asia Pacific iron ore assets,2018-08-28 00:00:00,CLF
304896,"Factors of Influence in —…–8, Key Indicators and Opportunity within Steelcase, ...",2018-08-27 00:00:00,CLF
304897,Oracle Does Not Have A Growth Catalyst - Cramer's Lightning Round (8/23/18),2018-08-24 00:00:00,CLF
304898,"Steel, iron ore fundamentals remain strong, Credit Suisse analyst says",2018-08-23 00:00:00,CLF
304899,5 Reasons to Add Cleveland-Cliffs Stock to Your Portfolio Now,2018-08-21 00:00:00,CLF
304900,"The Zacks Analyst Blog Highlights: Meritor, Actuant, Cleveland-Cliffs and Caterpillar",2018-08-20 00:00:00,CLF
304901,How Far Will The Fed Raise Rates?,2018-08-17 00:00:00,CLF
304902,4 Stocks to Buy as Industrial Production Edges Up in July,2018-08-17 00:00:00,CLF
304903,Has Cleveland-Cliffs (CLF) Outpaced Other Basic Materials Stocks This Year?,2018-08-13 00:00:00,CLF
304904,5 Safe Investing Zones & Their Stocks to Escape Turkish Rout,2018-08-13 00:00:00,CLF
304905,Agricultural Markets Pre-WASDE,2018-08-09 00:00:00,CLF
304906,Top Ranked Momentum Stocks to Buy for August 3rd,2018-08-03 00:00:00,CLF
304907,"Zacks.com featured highlights include: Star Bulk, Helix Energy, Rush Enterprises, Cleveland-Cliffs and SVB",2018-08-01 00:00:00,CLF
304908,Unexpected Positive News In Chesapeake Energy,2018-07-28 00:00:00,CLF
304909,5 Stocks With Relative Price Strength Worth Betting on Now,2018-07-27 00:00:00,CLF
304910,Be On Your Guard - Cramer's Mad Money (7/23/18),2018-07-24 00:00:00,CLF
304911,Cleveland-Cliffs: Buy This Breakout,2018-07-23 00:00:00,CLF
304912,Cleveland-Cliffs says Nashwauk acquisition upheld in court ruling,2018-07-23 00:00:00,CLF
304913,Energy/Materials - Top 5 Gainers / Losers as of 2:00 PM (07/23/2018),2018-07-23 00:00:00,CLF
304914,Cleveland-Cliffs +9% as J.P. Morgan upgrades with Street-high $15 target,2018-07-23 00:00:00,CLF
304915,Stocks To Watch: Cliffs Natural Resources Sees Relative Strength Rating Jump To 91,2018-07-23 00:00:00,CLF
304916,Cleveland-Cliffs - 'Money Printing Machine',2018-07-23 00:00:00,CLF
304917,Premarket Gainers as of 9:05 am (07/23/2018),2018-07-23 00:00:00,CLF
304918,Strength Seen in Cleveland-Cliffs (CLF): Stock Soars 12.7%,2018-07-23 00:00:00,CLF
